Time [s],crank,cam
3.107343583,0,1
3.107663250,1,1
3.112764667,1,0
3.115976083,1,1
3.117195917,0,1
3.117513083,1,1
3.123466500,0,1
3.123782583,1,1
3.133325500,0,1
3.133642333,1,1
3.139594500,0,1
3.139911417,1,1
3.141241917,1,0
3.144536417,1,1
3.146450833,1,0
3.148167750,1,1
3.149441917,0,1
3.149756167,1,1
3.155701000,0,1
3.156024750,1,1
3.165566833,0,1
3.165882250,1,1
3.171838417,0,1
3.172151917,1,1
3.177222667,1,0
3.180460333,1,1
3.181687167,0,1
3.182003917,1,1
3.187958667,0,1
3.188277167,1,1
3.197813833,0,1
3.198140417,1,1
3.204095083,0,1
3.204411250,1,1
3.205772917,1,0
3.209029917,1,1
3.210940750,1,0
3.212654333,1,1
3.213927250,0,1
3.214248083,1,1
3.220193667,0,1
3.220512417,1,1
3.230042667,0,1
3.230356583,1,1
3.236299250,0,1
3.236619500,1,1
3.241680583,1,0
3.244893167,1,1
3.246132333,0,1
3.246450833,1,1
3.252398583,0,1
3.252715000,1,1
3.262239250,0,1
3.262558167,1,1
3.268497000,0,1
3.268815833,1,1
3.270158333,1,0
3.273438083,1,1
3.275332333,1,0
3.277044417,1,1
3.278327667,0,1
3.278640250,1,1
3.284584667,0,1
3.284896167,1,1
3.294409583,0,1
3.294727167,1,1
3.300659583,0,1
3.300979083,1,1
3.306057583,1,0
3.309251333,1,1
3.310470917,0,1
3.310789000,1,1
3.316727750,0,1
3.317041167,1,1
3.326543250,0,1
3.326866167,1,1
3.332796000,0,1
3.333112000,1,1
3.334488333,1,0
3.337708583,1,1
3.339624083,1,0
3.341336250,1,1
3.342598250,0,1
3.342913083,1,1
3.348837083,0,1
3.349155833,1,1
3.358652667,0,1
3.358971417,1,1
3.364896417,0,1
3.365211833,1,1
3.370269333,1,0
3.373468833,1,1
3.374685833,0,1
3.375001000,1,1
3.380925833,0,1
3.381241667,1,1
3.390737000,0,1
3.391050667,1,1
3.396970833,0,1
3.397286417,1,1
3.398639917,1,0
3.401862583,1,1
3.403781667,1,0
3.405500250,1,1
3.406765833,0,1
3.407082417,1,1
3.413007250,0,1
3.413320417,1,1
3.422813000,0,1
3.423130250,1,1
3.429046583,0,1
3.429363417,1,1
3.434400750,1,0
3.437614833,1,1
3.438844083,0,1
3.439156750,1,1
3.445085333,0,1
3.445396083,1,1
3.454888833,0,1
3.455201917,1,1
3.461127000,0,1
3.461437917,1,1
3.462774083,1,0
3.466039750,1,1
3.467932083,1,0
3.469635750,1,1
3.470902583,0,1
3.471219333,1,1
3.477138083,0,1
3.477452833,1,1
3.486924083,0,1
3.487246083,1,1
3.493159917,0,1
3.493473667,1,1
3.498493250,1,0
3.501716250,1,1
3.502923417,0,1
3.503245750,1,1
3.509154167,0,1
3.509471167,1,1
3.518940750,0,1
3.519256417,1,1
3.525160750,0,1
3.525478750,1,1
3.526828250,1,0
3.530065833,1,1
3.531968667,1,0
3.533685667,1,1
3.534933833,0,1
3.535251583,1,1
3.541163167,0,1
3.541475667,1,1
3.550940500,0,1
3.551258333,1,1
3.557161250,0,1
3.557477417,1,1
3.562490000,1,0
3.565713917,1,1
3.566927250,0,1
3.567241083,1,1
3.573149083,0,1
3.573462000,1,1
3.582919500,0,1
3.583237167,1,1
3.589135583,0,1
3.589451167,1,1
3.590777167,1,0
3.594036083,1,1
3.595917000,1,0
3.597618083,1,1
3.598885417,0,1
3.599205833,1,1
3.605107417,0,1
3.605421333,1,1
3.614870750,0,1
3.615190500,1,1
3.621083083,0,1
3.621401000,1,1
3.626409250,1,0
3.629621000,1,1
3.630836667,0,1
3.631150333,1,1
3.637046083,0,1
3.637363333,1,1
3.646813500,0,1
3.647128250,1,1
3.653018000,0,1
3.653334333,1,1
3.654673750,1,0
3.657897250,1,1
3.659792833,1,0
3.661493083,1,1
3.662755333,0,1
3.663076333,1,1
3.668977083,0,1
3.669285667,1,1
3.678729583,0,1
3.679041917,1,1
3.684927750,0,1
3.685242833,1,1
3.690256167,1,0
3.693466583,1,1
3.694663417,0,1
3.694979750,1,1
3.700869500,0,1
3.701186500,1,1
3.710620917,0,1
3.710938917,1,1
3.716816083,0,1
3.717134083,1,1
3.718455667,1,0
3.721704833,1,1
3.723593750,1,0
3.725283167,1,1
3.726546583,0,1
3.726860000,1,1
3.732747333,0,1
3.733059750,1,1
3.742477417,0,1
3.742794500,1,1
3.748669500,0,1
3.748985083,1,1
3.753933333,1,0
3.757201333,1,1
3.758400417,0,1
3.758714000,1,1
3.764601917,0,1
3.764914417,1,1
3.774341500,0,1
3.774660167,1,1
3.780541167,0,1
3.780850083,1,1
3.782155667,1,0
3.785415000,1,1
3.787294167,1,0
3.788979583,1,1
3.790249417,0,1
3.790569750,1,1
3.796452167,0,1
3.796766333,1,1
3.806181500,0,1
3.806496417,1,1
3.812371917,0,1
3.812681167,1,1
3.817675000,1,0
3.820888917,1,1
3.822095500,0,1
3.822410083,1,1
3.828295583,0,1
3.828609333,1,1
3.838031167,0,1
3.838345833,1,1
3.844216333,0,1
3.844531500,1,1
3.845833583,1,0
3.849087417,1,1
3.850966000,1,0
3.852661833,1,1
3.853937000,0,1
3.854249917,1,1
3.860126667,0,1
3.860440500,1,1
3.869849083,0,1
3.870162333,1,1
3.876022583,0,1
3.876344250,1,1
3.881346833,1,0
3.884544583,1,1
3.885754083,0,1
3.886068917,1,1
3.891952083,0,1
3.892264167,1,1
3.901695167,0,1
3.902008250,1,1
3.907884083,0,1
3.908200667,1,1
3.909520333,1,0
3.912774750,1,1
3.914653917,1,0
3.916346250,1,1
3.917607667,0,1
3.917924000,1,1
3.923802667,0,1
3.924117167,1,1
3.933526167,0,1
3.933844833,1,1
3.939714917,0,1
3.940030167,1,1
3.945029333,1,0
3.948240583,1,1
3.949449333,0,1
3.949760000,1,1
3.955641917,0,1
3.955957250,1,1
3.965371833,0,1
3.965690583,1,1
3.971563333,0,1
3.971879417,1,1
3.973238167,1,0
3.976450583,1,1
3.978329833,1,0
3.980016000,1,1
3.981286833,0,1
3.981601750,1,1
3.987481250,0,1
3.987789833,1,1
3.997192583,0,1
3.997508667,1,1
4.003374417,0,1
4.003691417,1,1
4.008692750,1,0
4.011878083,1,1
4.013088500,0,1
4.013399000,1,1
4.019272333,0,1
4.019584833,1,1
4.028990750,0,1
4.029306333,1,1
4.035178333,0,1
4.035488417,1,1
4.036820250,1,0
4.040043167,1,1
4.041924917,1,0
4.043623667,1,1
4.044886500,0,1
4.045201917,1,1
4.051075917,0,1
4.051382833,1,1
4.060788167,0,1
4.061099917,1,1
4.066971833,0,1
4.067279333,1,1
4.072297083,1,0
4.075457167,1,1
4.076665667,0,1
4.076980917,1,1
4.082848500,0,1
4.083160000,1,1
4.092561917,0,1
4.092875500,1,1
4.098744500,0,1
4.099050917,1,1
4.100387500,1,0
4.103611750,1,1
4.105483250,1,0
4.107176250,1,1
4.108438750,0,1
4.108750417,1,1
4.114617417,0,1
4.114926500,1,1
4.124314000,0,1
4.124629167,1,1
4.130486167,0,1
4.130801167,1,1
4.135796083,1,0
4.138983000,1,1
4.140178833,0,1
